class,fn_name,address,reversed,locked,type
CPad,MeleeAttackJustDown,0x00540390,1,0,S
CPad,NextStationJustUp,0x005405B0,1,0,S
CPad,ProcessPCSpecificStuff,0x0053FB40,1,0,S
CPad,ProcessPad,0x00746A10,1,1,S
CPad,ReconcileTwoControllersInput,0x0053F530,1,0,S
CPad,SetTouched,0x0053F200,1,0,S
CPad,ShiftTargetLeftJustDown,0x00540850,1,0,S
CPad,ShiftTargetRightJustDown,0x00540880,1,0,S
CPad,SniperZoomIn,0x00540B30,1,0,S
CPad,SniperZoomOut,0x00540B80,1,0,S
CPad,SprintJustDown,0x005407F0,1,0,S
CPad,StartShake,0x0053F920,1,0,S
CPad,StartShake_Distance,0x0053F9A0,1,0,S
CPad,StartShake_Train,0x0053FA70,1,0,S
CPad,StopShaking,0x0053FB50,1,0,S
CPad,Update,0x00541C40,1,0,S
CPad,UpdateMouse,0x0053F3C0,1,1,S
CPad,WeaponJustDown,0x00540250,1,0,S
COnscreenTimer,AddClock,0x0044CD50,1,0,S
COnscreenTimer,AddCounter,0x0044CDA0,1,0,S
COnscreenTimer,ClearClock,0x0044CE60,1,0,S
COnscreenTimer,ClearCounter,0x0044CE80,1,0,S
COnscreenTimer,SetClockBeepCountdownSecs,0x0044CEE0,1,0,S
COnscreenTimer,SetCounterFlashWhenFirstDisplayed,0x0044CEB0,1,0,S
COnscreenCounterEntry,ProcessForDisplayCounter,0x0044CA90,1,0,S
COnscreenCounterEntry,SetColourID,0x0044CB00,1,0,S
COcclusion,AddOne,0x0071DCD0,1,0,S
COcclusion,Init,0x0071DCA0,1,0,S
COcclusion,IsPositionOccluded,0x007200B0,1,0,S
COcclusion,OccluderHidesBehind,0x0071E080,1,0,S
COcclusion,ProcessBeforeRendering,0x007201C0,1,0,S
COccluder,NearCamera,0x0071F960,1,0,S
COccluder,ProcessLineSegment,0x0071E130,1,0,S
COccluder,ProcessOneOccluder,0x0071E5D0,1,0,S
CObjectSaveStructure,Construct,0x005D2160,1,0,S
CObjectSaveStructure,Extract,0x005D2220,1,0,S
CObjectData,Initialise,0x005B5360,1,0,S
CObjectData,SetObjectData,0x005A2D00,1,0,S
CMovingThings,Init,0x00717D00,1,0,S
CMovingThings,Render,0x00717150,1,0,S
CMovingThings,Render_BeforeClouds,0x007178F0,1,0,S
CMovingThings,Shutdown,0x00717C20,1,0,S
CMovingThings,Update,0x007185B0,1,0,S
CMouseControllerState,CheckForInput,0x0053F270,1,0,S
CMouseControllerState,Clear,0x0053F250,1,0,S
CMouseControllerState,Constructor,0x0053F220,1,0,S
CMotionBlurStreaks,Init,0x00721D90,1,0,S
CMotionBlurStreaks,RegisterStreak,0x00721DC0,1,0,S
CMotionBlurStreaks,Render,0x007240E0,1,0,S
CMotionBlurStreaks,Update,0x007240C0,1,0,S
CMirrors,BeforeConstructRenderList,0x00726DF0,1,0,S
CMirrors,BeforeMainRender,0x00727140,1,0,S
CMirrors,BuildCamMatrix,0x00723150,1,0,S
CMirrors,BuildCameraMatrixForScreens,0x007266B0,1,0,S
CMirrors,CreateBuffer,0x007230A0,1,0,S
CMirrors,Init,0x00723000,1,0,S
CMirrors,RenderMirrorBuffer,0x00726090,1,0,S
CMirrors,ShutDown,0x00723050,1,0,S
CMessages,AddBigMessage,0x0069F2B0,1,0,S
CMessages,AddBigMessageQ,0x0069F370,1,0,S
CMessages,AddBigMessageWithNumber,0x0069E5F0,1,0,S
CMessages,AddBigMessageWithNumberQ,0x0069E6E0,1,0,S
CMessages,AddMessageJump,0x0069F1E0,1,0,S
CMessages,AddMessageJumpQWithNumber,0x0069E4E0,1,0,S
CMessages,AddMessageJumpQWithString,0x0069E950,1,0,S
CMessages,AddMessageQ,0x0069F0B0,1,0,S
CMessages,AddMessageWithNumberQ,0x0069E360,1,0,S
CMessages,AddMessageWithStringQ,0x0069E800,1,0,S
CMessages,AddToPreviousBriefArray,0x0069DD50,1,0,S
CMessages,ClearAllMessagesDisplayedByGame,0x0069EDC0,1,0,S
CMessages,ClearMessages,0x0069DCD0,1,0,S
CMessages,ClearPreviousBriefArray,0x0069DE70,1,0,S
CMessages,ClearSmallMessagesOnly,0x0069DD30,1,0,S
CMessages,ClearThisBigPrint,0x0069EBE0,1,0,S
CMessages,ClearThisPrint,0x0069EA30,1,0,S
CMessages,ClearThisPrintBigNow,0x0069ED80,1,0,S
CMessages,CutString,0x0069DC50,1,0,S
CMessages,Display,0x0069EFC0,1,0,S
CMessages,GetStringLength,0x0069DB50,1,0,S
CMessages,Init,0x0069EE00,1,0,S
CMessages,InsertNumberInString,0x0069DE90,1,0,S
CMessages,InsertPlayerControlKeysInString,0x0069E160,1,0,S
CMessages,InsertStringInString,0x0069E040,1,0,S
CMessages,Process,0x0069EE60,1,0,S
CMessages,StringCompare,0x0069DBD0,1,0,S
CMessages,StringCopy,0x0069DB70,1,0,S
CMenuSystem,ActivateItems,0x00581990,1,0,S
CMenuSystem,ActivateOneItem,0x00581B30,1,0,S
CMenuSystem,CheckForAccept,0x005807C0,1,0,S
CMenuSystem,CheckForSelected,0x005807E0,1,0,S
CMenuSystem,CreateNewMenu,0x00582300,1,0,S
CMenuSystem,DisplayGridMenu,0x005816E0,1,0,S
CMenuSystem,DisplayStandardMenu,0x00580E00,1,0,S
CMenuSystem,FillGridWithCarColours,0x005820E0,0,1,S
CMenuSystem,GetCarColourFromGrid,0x005822B0,1,0,S
CMenuSystem,HighlightOneItem,0x00581C10,1,0,S
CMenuSystem,Initialise,0x005822D0,1,0,S
CMenuSystem,Input,0x005825D0,1,0,S
CMenuSystem,InputGridMenu,0x00580BD0,1,0,S
CMenuSystem,InputStandardMenu,0x00580800,1,0,S
CMenuSystem,InsertMenu,0x00581E00,1,0,S
CMenuSystem,InsertOneMenuItemWithNumber,0x00581D70,1,0,S
CMenuSystem,Process,0x00582630,1,0,S
CMenuSystem,SetActiveMenuItem,0x005820C0,1,0,S
CMenuSystem,SetColumnOrientation,0x00582080,1,0,S
CMenuSystem,SetColumnWidth,0x00582050,1,0,S
CMenuSystem,SwitchOffMenu,0x00580750,1,0,S
CMenuManager,AdditionalOptionInput,0x005773D0,1,0,S
CMenuManager,CentreMousePointer,0x0057C520,1,0,S
CMenuManager,CheckCodesForControls,0x0057DB20,1,0,S
CMenuManager,CheckForMenuClosing,0x00576B70,1,1,S
CMenuManager,CheckFrontEndDownInput,0x005738B0,1,0,S
CMenuManager,CheckFrontEndLeftInput,0x00573920,1,0,S
CMenuManager,CheckFrontEndRightInput,0x00573990,1,0,S
CMenuManager,CheckFrontEndUpInput,0x00573840,1,0,S
CMenuManager,CheckHover,0x0057C4F0,1,0,S
CMenuManager,CheckMissionPackValidMenu,0x0057D720,1,0,S
CMenuManager,CheckRedefineControlInput,0x0057E4D0,1,0,S
CMenuManager,CheckSliderMovement,0x00573440,1,0,S
CMenuManager,Constructor,0x00574350,1,0,S
CMenuManager,Destructor,0x00579440,1,0,S
CMenuManager,DisplayHelperText,0x0057E240,1,0,S
CMenuManager,DisplaySlider,0x00576860,1,0,S
CMenuManager,DoSettingsBeforeStartingAGame,0x00573330,1,0,S
CMenuManager,DrawBackground,0x0057B750,1,0,S
CMenuManager,DrawControllerBound,0x0057E6E0,1,0,S
CMenuManager,DrawControllerScreenExtraText,0x0057D8D0,1,0,S
CMenuManager,DrawControllerSetupScreen,0x0057F300,1,0,S
CMenuManager,DrawFrontEnd,0x0057C290,1,0,S
CMenuManager,DrawQuitGameScreen,0x0057D860,1,0,S
CMenuManager,DrawStandardMenus,0x005794A0,1,0,S
CMenuManager,DrawWindow,0x00573EE0,1,0,S
CMenuManager,DrawWindowedText,0x00578F50,1,0,S
CMenuManager,GetNumberOfMenuOptions,0x00573E70,1,0,S
CMenuManager,HasLanguageChanged,0x00573CD0,1,0,S
CMenuManager,Initialise,0x005744D0,1,0,S
CMenuManager,InitialiseChangedLanguageSettings,0x00573260,1,0,S
CMenuManager,JumpToGenericMessageScreen,0x00576AE0,1,0,S
CMenuManager,LoadAllTextures,0x00572EC0,1,0,S
CMenuManager,LoadSettings,0x0057C8F0,1,0,S
CMenuManager,MessageScreen,0x00579330,1,0,S
CMenuManager,PrintBriefs,0x00576320,1,0,S
CMenuManager,PrintMap,0x00575130,1,0,S
CMenuManager,PrintRadioStationList,0x005746F0,1,0,S
CMenuManager,PrintStats,0x00574900,1,0,S
CMenuManager,Process,0x0057B440,1,0,S
CMenuManager,ProcessFileActions,0x00578D60,1,0,S
CMenuManager,ProcessMenuOptions,0x00576FE0,1,0,S
CMenuManager,ProcessMissionPackNewGame,0x0057D520,1,0,S
CMenuManager,ProcessPCMenuOptions,0x0057CD50,1,0,S
CMenuManager,ProcessStreaming,0x00573CF0,1,0,S
CMenuManager,ProcessUserInput,0x0057B480,1,0,S
CMenuManager,RedefineScreenUserInput,0x0057EF50,1,0,S
CMenuManager,ResetHelperText,0x0057CD30,1,0,S
CMenuManager,SaveLoadFileError_SetUpErrorScreen,0x0057C490,1,0,S
CMenuManager,SaveSettings,0x0057C660,1,0,S
CMenuManager,SaveStatsToFile,0x0057DDE0,1,0,S
CMenuManager,ScrollRadioStations,0x00573A00,1,0,S
CMenuManager,SetDefaultPreferences,0x00573AE0,1,0,S
CMenuManager,SetFrontEndRenderStates,0x00573A60,1,0,S
CMenuManager,SetHelperText,0x0057CD10,1,0,S
CMenuManager,SmallMessageScreen,0x00574010,1,0,S
CMenuManager,StretchX,0x005733E0,1,0,S
CMenuManager,StretchY,0x00573410,1,0,S
CMenuManager,SwapTexturesRound,0x005730A0,1,0,S
CMenuManager,SwitchToNewScreen,0x00573680,1,0,S
CMenuManager,UnloadTextures,0x00574630,1,0,S
CMenuManager,UserInput,0x0057FD70,1,0,S
CLocalisation,Blood,0x0056D230,1,0,S
CLocalisation,FrenchGame,0x0056D210,1,0,S
CLocalisation,GermanGame,0x0056D200,1,0,S
CLocalisation,Initialise,0x0056D180,1,0,S
CLocalisation,KickingWhenDown,0x0056D270,1,0,S
CLocalisation,KillFrenzy,0x0056D2A0,1,0,S
CLocalisation,KillPeds,0x0056D2C0,1,0,S
CLocalisation,KnockDownPeds,0x0056D290,1,0,S
CLocalisation,Metric,0x0056D220,1,0,S
CLocalisation,PedsOnFire,0x0056D2D0,1,0,S
CLocalisation,Porn,0x0056D240,1,0,S
CLocalisation,Prostitutes,0x0056D260,1,0,S
CLocalisation,ScreamsFromKills,0x0056D250,1,0,S
CLocalisation,SetFrenchGame,0x0056D1C0,1,0,S
CLocalisation,SetGermanGame,0x0056D1E0,1,0,S
CLocalisation,SetNormalGame,0x0056D1A0,1,0,S
CLocalisation,ShootLimbs,0x0056D280,1,0,S
CLocalisation,StealFromDeadPed,0x0056D2B0,1,0,S
CLoadingScreen,Continue,0x00590320,1,0,S
CLoadingScreen,DisplayMessage,0x00590220,1,0,S
CLoadingScreen,DisplayNextSplash,0x005904D0,1,0,S
CLoadingScreen,DisplayPCScreen,0x00590570,1,0,S
CLoadingScreen,DoPCScreenChange,0x00590AC0,1,0,S
CLoadingScreen,DoPCTitleFadeIn,0x00590860,1,0,S
CLoadingScreen,DoPCTitleFadeOut,0x00590990,1,0,S
CLoadingScreen,GetClockTime,0x00590280,1,0,S
CLoadingScreen,Init,0x005902B0,1,0,S
CLoadingScreen,IsActive,0x00744DB5,1,0,S
CLoadingScreen,LoadSplashes,0x005900B0,1,0,S
CLoadingScreen,LoadingScreen,0x0053DED0,1,0,S
CLoadingScreen,NewChunkLoaded,0x00590D00,1,0,S
CLoadingScreen,Pause,0x00590310,1,0,S
CLoadingScreen,RenderLoadingBar,0x00590370,1,0,S
CLoadingScreen,RenderSplash,0x0058FF60,1,0,S
CLoadingScreen,SetLoadingBarMsg,0x00590240,1,0,S
CLoadingScreen,Shutdown,0x0058FF10,1,0,S
CLoadingScreen,StartFading,0x00590530,1,0,S
CLoadingScreen,Update,0x005905E0,1,0,S
CLoadedCarGroup,AddMember,0x00611BB0,1,0,S
CLoadedCarGroup,Clear,0x00611B90,1,0,S
CLoadedCarGroup,CountMembers,0x00611C30,1,0,S
CLoadedCarGroup,GetMember,0x00611C20,1,0,S
CLoadedCarGroup,PickLeastUsedModel,0x00611E90,1,0,S
CLoadedCarGroup,PickRandomCar,0x00611C50,1,0,S
CLoadedCarGroup,RemoveMember,0x00611BD0,1,0,S
CLoadedCarGroup,SortBasedOnUsage,0x00611E10,1,0,S
CLoadMonitor,BeginFrame,0x0053D030,1,0,S
CLoadMonitor,Constructor,0x0053CFA0,1,0,S
CLoadMonitor,Destructor,0x00856430,1,0,S
CLoadMonitor,EndFrame,0x0053D0B0,1,0,S
CLoadMonitor,EndTimer,0x0053D070,1,0,S
CLoadMonitor,Render,0x0053D480,1,0,S
CLoadMonitor,StartTimer,0x0053D050,1,0,S
CKeyboardState,Clear,0x0053F090,1,0,S
CIplStore,AddIplSlot,0x00405AC0,1,0,S
CIplStore,AddIplsNeededAtPosn,0x004045B0,1,0,S
CIplStore,ClearIplsNeededAtPosn,0x004045E0,1,0,S
CIplStore,EnableDynamicStreaming,0x00404D30,1,0,S
CIplStore,EnsureIplsAreInMemory,0x004053F0,1,0,S
CIplStore,FindIplSlot,0x00404AC0,1,0,S
CIplStore,GetBoundingBox,0x00404C70,1,0,S
CIplStore,GetIplEntityIndexArray,0x004047B0,1,0,S
CIplStore,GetIplName,0x00404A60,1,0,S
CIplStore,GetNewIplEntityIndexArray,0x00404780,1,0,S
CIplStore,HaveIplsLoaded,0x00405600,1,0,S
CIplStore,IncludeEntity,0x00404C90,1,0,S
CIplStore,Initialise,0x00405EC0,1,0,S
CIplStore,Load,0x005D54A0,1,0,S
CIplStore,LoadAllRemainingIpls,0x00405780,1,0,S
CIplStore,LoadIpl,0x00406080,1,0,S
CIplStore,LoadIplBoundingBox,0x00405C00,1,0,S
CIplStore,LoadIpls,0x00405170,1,0,S
CIplStore,RemoveAllIpls,0x00405720,1,0,S
CIplStore,RemoveIpl,0x00404B20,1,0,S
CIplStore,RemoveIplAndIgnore,0x00405890,1,0,S
CIplStore,RemoveIplSlot,0x00405B60,1,0,S
CIplStore,RemoveIplWhenFarAway,0x004058D0,1,0,S
CIplStore,RemoveRelatedIpls,0x00405110,1,0,S
CIplStore,RequestIplAndIgnore,0x00405850,1,0,S
CIplStore,RequestIpls,0x00405520,1,0,S
CIplStore,Save,0x005D5420,1,0,S
CIplStore,SetIfInteriorIplIsRequired,0x004045F0,1,0,S
CIplStore,SetIfIplIsRequired,0x00404660,1,0,S
CIplStore,SetIfIplIsRequiredReducedBB,0x00404690,1,0,S
CIplStore,SetIplsRequired,0x00404700,1,0,S
CIplStore,SetIsInterior,0x00404A90,1,0,S
CIplStore,SetupRelatedIpls,0x00404DE0,1,0,S
CIplStore,Shutdown,0x00405FA0,1,0,S
CInterestingEvents,Add,0x00602590,0,1,S
CInterestingEvents,Constructor,0x006023A0,0,1,S
CInterestingEvents,Destructor,0x00856880,0,1,S
CInterestingEvents,GetInterestingEvent,0x006028A0,0,1,S
CInterestingEvents,InvalidateEvent,0x00602960,1,0,S
CInterestingEvents,InvalidateNonVisibleEvents,0x006029C0,1,0,S
CInterestingEvents,ScanForNearbyEntities,0x00605A30,0,1,S
CIniFile,LoadIniFile,0x0056D070,1,0,S
CInformGroupEventQueue,Add,0x004B7CD0,1,0,S
CInformGroupEventQueue,Flush,0x004AC410,1,0,S
CInformGroupEventQueue,Init,0x004B2AD0,1,0,S
CInformGroupEventQueue,Process,0x004B2AE0,1,0,S
CInformGroupEvent,Constructor,0x004AC350,1,0,S
CInformGroupEvent,Destructor,0x004B29A0,1,0,S
CInformGroupEvent,Process,0x004B29E0,1,0,S
CInformFriendsEventQueue,Add,0x004AC1E0,1,0,S
CInformFriendsEventQueue,Flush,0x004AC2A0,1,0,S
CInformFriendsEventQueue,Init,0x004B2990,1,0,S
CInformFriendsEventQueue,Process,0x004AC2E0,1,0,S
CHudColours,Constructor,0x0058FDA0,1,0,S
CHudColours,GetIntColour,0x0058FD50,1,0,S
CHudColours,GetRGB,0x0058FEA0,1,0,S
CHudColours,GetRGBA,0x0058FEE0,1,0,S
CHudColours,SetRGBAValue,0x0058FD20,1,0,S
CHandShaker,Process,0x0050D930,1,0,S
CHandShaker,Reset,0x0050D860,1,0,S
CHandShaker,SetDefaults,0x00517330,1,0,S
CGridRef,GetAreaName,0x0071D670,1,0,S
CGridRef,GetArtistBugstarID,0x0071D650,1,0,S
CGridRef,GetGridRefPositions-,0x0071D5E0,1,0,S
CGridRef,GetGridRefPositions-vec,0x0071D5A0,1,0,S
CGridRef,Init,0x0071D4E0,1,0,S
CGlass,AskForObjectToBeRenderedInGlass,0x0071ACD0,1,0,S
CGlass,BreakGlassPhysically,0x0071CF50,1,0,S
CGlass,CalcAlphaWithNormal,0x0071ACF0,1,0,S
CGlass,CarWindscreenShatters,0x0071C2B0,1,0,S
CGlass,FindFreePane,0x0071ACA0,1,0,S
CGlass,FindWindowSectorList<CPtrListSingleLink<CPhysical*>>,0x0071AFC0,1,0,S
CGlass,GeneratePanesForWindow,0x0071B620,1,0,S
CGlass,HasGlassBeenShatteredAtCoors,0x0071CB70,1,0,S
CGlass,Init,0x0071A8D0,1,0,S
CGlass,IsObjectGlass,0x0046A760,1,0,S
CGlass,Render,0x0071CE20,1,0,S
CGlass,RenderHiLightPolys,0x0071ADA0,1,0,S
CGlass,RenderReflectionPolys,0x0071AED0,1,0,S
CGlass,RenderShatteredPolys,0x0071AE30,1,0,S
CGlass,Update,0x0071B0D0,1,0,S
CGlass,WasGlassHitByBullet,0x0071C0D0,1,0,S
CGlass,WindowRespondsToCollision,0x0071BC40,1,0,S
CGlass,WindowRespondsToExplosion,0x0071C1A0,1,0,S
CGlass,WindowRespondsToSoftCollision,0x0071AF70,1,0,S
CGenericGameStorage,CheckDataNotCorrupt,0x005D1170,0,1,S
CGenericGameStorage,CheckSlotDataValid,0x005D1380,0,1,S
CGenericGameStorage,CloseFile,0x005D0E30,0,1,S
CGenericGameStorage,DoGameSpecificStuffAfterSucessLoad,0x00618E90,0,1,S
CGenericGameStorage,DoGameSpecificStuffBeforeSave,0x00618F50,0,1,S
CGenericGameStorage,GenericLoad,0x005D17B0,1,0,S
CGenericGameStorage,GenericSave,0x005D13E0,1,0,S
CGenericGameStorage,GetCurrentVersionNumber,0x005D0F50,0,1,S
CGenericGameStorage,GetSavedGameDateAndTime,0x00618D00,0,1,S
CGenericGameStorage,InitRadioStationPositionList,0x00618E70,0,1,S
CGenericGameStorage,LoadDataFromWorkBuffer-org,0x005D1300,1,0,S
CGenericGameStorage,LoadWorkBuffer,0x005D10B0,0,1,S
CGenericGameStorage,MakeValidSaveName,0x005D0E90,0,1,S
CGenericGameStorage,OpenFileForReading,0x005D0D20,0,1,S
CGenericGameStorage,OpenFileForWriting,0x005D0DD0,0,1,S
CGenericGameStorage,ReportError,0x005D08C0,1,0,S
CGenericGameStorage,RestoreForStartLoad,0x00619000,0,1,S
CGenericGameStorage,SaveDataToWorkBuffer-org,0x005D1270,1,0,S
CGenericGameStorage,SaveWorkBuffer,0x005D0F80,0,1,S
CGeneral,GetATanOfXY,0x0053CC70,1,0,S
CGeneral,GetAngleBetweenPoints,0x0053CEA0,1,0,S
CGeneral,GetNodeHeadingFromVector,0x0053CDC0,1,0,S
CGeneral,GetRadianAngleBetweenPoints-,0x0053CBE0,1,0,S
CGeneral,GetRandomNumberInRange<float>-,0x0041BD90,1,1,S
CGeneral,GetRandomNumberInRange_int32,0x00407180,1,0,S
CGeneral,LimitAngle,0x0053CB00,1,0,S
CGeneral,LimitRadianAngle,0x0053CB50,1,0,S
CGeneral,SolveQuadratic,0x0053CE30,1,0,S
CGarages,ActivateGarage,0x00447CD0,1,0,S
CGarages,AllRespraysCloseOrOpen,0x00448B30,1,0,S
CGarages,ChangeGarageType,0x004476D0,1,0,S
CGarages,CloseHideOutGaragesBeforeSave,0x0044A170,1,0,S
CGarages,DeActivateGarage,0x00447CB0,1,0,S
CGarages,GetGarageNumberByName,0x00447680,1,0,S
CGarages,Init,0x00447120,1,0,S
CGarages,Init_AfterRestart,0x00448B60,1,0,S
CGarages,IsCarSprayable,0x004479A0,1,0,S
CGarages,IsGarageClosed,0x00447D30,1,0,S
CGarages,IsGarageOpen,0x00447D00,1,0,S
CGarages,IsModelIndexADoor,0x00448AF0,1,0,S
CGarages,IsPointWithinHideOutGarage,0x00448900,1,0,S
CGarages,Load,0x005D3270,1,0,S
CGarages,PlayerArrestedOrDied,0x00449E60,1,0,S
CGarages,PrintMessages,0x00447790,1,0,S
CGarages,Save,0x005D3160,1,0,S
CGarages,SetTargetCarForMissionGarage,0x00447C40,1,0,S
CGarages,Shutdown,0x004471B0,1,0,S
CGarages,TriggerMessage,0x00447B80,1,0,S
CGarages,Update,0x0044C8C0,1,0,S
CGarage,BuildRotatedDoorMatrix,0x004479F0,1,0,S
CGarage,CloseThisGarage,0x00447D70,1,0,S
CGarage,OpenThisGarage,0x00447D50,1,0,S
CGarage,StoreAndRemoveCarsForThisHideOut,0x00449900,1,0,S
CGangs,ChooseGangPedModel,0x005DE5A0,1,0,S
CGangs,GetWillAttackPlayerWithCops,0x005DE500,1,0,S
CGangs,Initialise,0x005DE680,1,0,S
CGangs,Load,0x005D3A90,1,0,S
CGangs,Save,0x005D3A60,1,0,S
CGangs,SetGangPedModelOverride,0x005DE580,1,0,S
CGangs,SetGangWeapons,0x005DE550,1,0,S
CGangs,SetWillAttackPlayerWithCops,0x005DE4E0,1,0,S
CGangWars,AddKillToProvocation,0x00443950,0,1,S
CGangWars,AttackWaveOvercome,0x00445B30,1,0,S
CGangWars,CalculateTimeTillNextAttack,0x00443DB0,1,0,S
CGangWars,CanPlayerStartAGangWarHere,0x00443F80,1,0,S
CGangWars,CheerVictory,0x00444040,1,0,S
CGangWars,ClearSpecificZonesToTriggerGangWar,0x00443FF0,1,0,S
CGangWars,ClearTheStreets,0x004444B0,1,0,S
CGangWars,CreateAttackWave,0x00444810,0,1,S
CGangWars,CreateDefendingGroup,0x004453D0,1,0,S
CGangWars,DoStuffWhenPlayerVictorious,0x00446400,1,0,S
CGangWars,DoesPlayerControlThisZone,0x00443AE0,1,0,S
CGangWars,DontCreateCivilians,0x004439C0,1,0,S
CGangWars,EndGangWar,0x004464C0,1,0,S
CGangWars,GangWarFightingGoingOn,0x00443AC0,1,0,S
CGangWars,GangWarGoingOn,0x00443AA0,1,0,S
CGangWars,InitAtStartOfGame,0x00443920,1,0,S
CGangWars,Load,0x005D3EB0,1,0,S
CGangWars,MakeEnemyGainInfluenceInZone,0x00445FD0,1,0,S
CGangWars,MakePlayerGainInfluenceInZone,0x00445E80,1,0,S
CGangWars,PedStreamedInForThisGang,0x004439D0,1,0,S
CGangWars,PickStreamedInPedForThisGang,0x00443A20,1,0,S
CGangWars,PickZoneToAttack,0x00443B00,1,0,S
CGangWars,ReleaseCarsInAttackWave,0x00445E20,1,0,S
CGangWars,ReleasePedsInAttackWave,0x00445C30,1,0,S
CGangWars,Save,0x005D5530,1,0,S
CGangWars,SetGangWarsActive,0x00446570,1,0,S
CGangWars,SetSpecificZoneToTriggerGangWar,0x00444010,1,0,S
CGangWars,StartDefensiveGangWar,0x00444300,1,0,S
CGangWars,StartOffensiveGangWar,0x00446050,1,0,S
CGangWars,StrengthenPlayerInfluenceInZone,0x00445F50,1,0,S
CGangWars,SwitchGangWarsActive,0x004465F0,1,0,S
CGangWars,TellGangMembersTo,0x00444530,1,0,S
CGangWars,TellStreamingWhichGangsAreNeeded,0x00443D50,1,0,S
CGangWars,Update,0x00446610,0,1,S
CGangWars,UpdateTerritoryUnderControlPercentage,0x00443DE0,1,0,S
CGamma,Init,0x00747180,1,0,S
CGamma,SetGamma,0x00747200,1,0,S
CGameLogic,CalcDistanceToForbiddenTrainCrossing,0x004418E0,1,0,S
CGameLogic,ClearSkip,0x00441560,1,0,S
CGameLogic,DoWeaponStuffAtStartOf2PlayerGame,0x004428B0,1,0,S
CGameLogic,FindCityClosestToPoint,0x00441B70,1,0,S
CGameLogic,ForceDeathRestart,0x00441240,1,0,S
CGameLogic,InitAtStartOfGame,0x00441210,1,0,S
CGameLogic,IsCoopGameGoingOn,0x00441390,1,0,S
CGameLogic,IsPlayerAllowedToGoInThisDirection,0x00441E10,1,0,S
CGameLogic,IsPlayerUse2PlayerControls,0x00442020,1,0,S
CGameLogic,IsPointWithinLineArea,0x004416E0,1,0,S
CGameLogic,IsSkipWaitingForScriptToFadeIn,0x004416C0,1,0,S
CGameLogic,LaRiotsActiveHere,0x00441C10,1,0,S
CGameLogic,Load,0x005D3440,1,0,S
CGameLogic,PassTime,0x004414C0,1,0,S
CGameLogic,Remove2ndPlayerIfPresent,0x004413C0,1,0,S
CGameLogic,ResetStuffUponResurrection,0x00442980,1,0,S
CGameLogic,RestorePedsWeapons,0x00441D30,1,0,S
CGameLogic,RestorePlayerStuffDuringResurrection,0x00442060,1,0,S
CGameLogic,Save,0x005D33C0,1,0,S
CGameLogic,SetPlayerWantedLevelForForbiddenTerritories,0x00441770,1,0,S
CGameLogic,SetUpSkip,0x004423C0,1,0,S
CGameLogic,SkipCanBeActivated,0x004415C0,1,0,S
CGameLogic,SortOutStreamingAndMemory,0x00441440,1,0,S
CGameLogic,StopPlayerMovingFromDirection,0x00441290,1,0,S
CGameLogic,StorePedsWeapons,0x00441D00,1,0,S
CGameLogic,Update,0x00442AD0,1,0,S
CGameLogic,UpdateSkip,0x00442480,1,0,S
CGame,CameraDestroy,0x0072FD90,1,0,S
CGame,CanSeeOutSideFromCurrArea,0x0053C4A0,1,0,S
CGame,CanSeeWaterFromCurrArea,0x0053C4B0,1,0,S
CGame,DrasticTidyUpMemory,0x0053C810,1,0,S
CGame,FinalShutdown,0x0053BC30,1,0,S
CGame,Init1,0x005BF840,1,0,S
CGame,Init2,0x005BA1A0,1,0,S
CGame,Init3,0x005BA400,1,0,S
CGame,Initialise,0x0053BC80,1,0,S
CGame,InitialiseCoreDataAfterRW,0x005BFA90,1,0,S
CGame,InitialiseEssentialsAfterRW,0x005BA160,1,0,S
CGame,InitialiseOnceBeforeRW,0x0053BB50,1,0,S
CGame,InitialiseRenderWare,0x005BD600,1,0,S
CGame,InitialiseWhenRestarting,0x0053C680,1,0,S
CGame,Process,0x0053BEE0,1,0,S
CGame,ReInitGameObjectVariables,0x0053BCF0,1,0,S
CGame,ReloadIPLs,0x0053BED0,1,0,S
CGame,ShutDownForRestart,0x0053C550,1,0,S
CGame,Shutdown,0x0053C900,1,0,S
CGame,ShutdownRenderWare,0x0053BB80,1,0,S
CGame,TidyUpMemory,0x0053C500,1,0,S
CGame,ValidateVersion,0x005BA0BC,1,0,S
CFormation,DistributeDestinations,0x0069B240,0,1,S
CFormation,DistributeDestinations_CoverPoints,0x0069B5B0,0,1,S
CFormation,DistributeDestinations_PedsToAttack,0x0069B700,0,1,S
CFormation,FindCoverPoints,0x0069B860,0,1,S
CFormation,FindCoverPointsBehindBox,0x00699FF0,1,0,S
CFormation,GenerateGatherDestinations,0x0069A620,0,1,S
CFormation,GenerateGatherDestinations_AroundCar,0x0069A770,0,1,S
CFormation,ReturnDestinationForPed,0x00699FA0,0,1,S
CFormation,ReturnTargetPedForPed,0x00699F50,0,1,S
CFont,DrawFonts,0x0071A210,1,0,S
CFont,FindSubFontCharacter,0x007192C0,0,1,S
CFont,GetCharacterSize,0x00719750,1,0,S
CFont,GetLetterIdPropValue,0x00718770,1,0,S
CFont,GetNumberLines,0x0071A5E0,1,0,S
CFont,GetStringWidth,0x0071A0E0,1,0,S
CFont,GetTextRect,0x0071A620,1,0,S
CFont,InitPerFrame,0x00719800,1,0,S
CFont,Initialise,0x005BA690,1,0,S
